Date,BLK,^GSPC
2017-05-02 00:00:00+00:00,317.3207092285156,2391.169921875
2017-05-03 00:00:00+00:00,317.1474304199219,2388.1298828125
2017-05-04 00:00:00+00:00,316.3386535644531,2389.52001953125
2017-05-05 00:00:00+00:00,316.7100524902344,2399.2900390625
2017-05-08 00:00:00+00:00,315.5711364746094,2399.3798828125
2017-05-09 00:00:00+00:00,314.0196228027344,2396.919921875
2017-05-10 00:00:00+00:00,315.4803771972656,2399.6298828125
2017-05-11 00:00:00+00:00,315.97552490234375,2394.43994140625
2017-05-12 00:00:00+00:00,317.8323974609375,2390.89990234375
2017-05-15 00:00:00+00:00,321.3315734863281,2402.320068359375
2017-05-16 00:00:00+00:00,322.9326171875,2400.669921875
2017-05-17 00:00:00+00:00,316.6358642578125,2357.030029296875
2017-05-18 00:00:00+00:00,320.6053466796875,2365.719970703125
2017-05-19 00:00:00+00:00,324.5997619628906,2381.72998046875
2017-05-22 00:00:00+00:00,327.0426025390625,2394.02001953125
2017-05-23 00:00:00+00:00,326.7867736816406,2398.419921875
2017-05-24 00:00:00+00:00,327.0673522949219,2404.389892578125
2017-05-25 00:00:00+00:00,335.3614196777344,2415.070068359375
2017-05-26 00:00:00+00:00,335.9061279296875,2415.820068359375
2017-05-30 00:00:00+00:00,335.7409973144531,2412.909912109375
2017-05-31 00:00:00+00:00,337.7382507324219,2411.800048828125
2017-06-01 00:00:00+00:00,343.251708984375,2430.06005859375
2017-06-02 00:00:00+00:00,344.35614013671875,2439.070068359375
2017-06-05 00:00:00+00:00,343.9493103027344,2436.10009765625
2017-06-06 00:00:00+00:00,343.62542724609375,2429.330078125
2017-06-07 00:00:00+00:00,343.6005554199219,2433.139892578125
2017-06-08 00:00:00+00:00,344.7879638671875,2433.7900390625
2017-06-09 00:00:00+00:00,347.50323486328125,2431.77001953125
2017-06-12 00:00:00+00:00,347.34539794921875,2429.389892578125
2017-06-13 00:00:00+00:00,348.1757507324219,2440.35009765625
2017-06-14 00:00:00+00:00,349.9858703613281,2437.919921875
2017-06-15 00:00:00+00:00,350.7166442871094,2432.4599609375
2017-06-16 00:00:00+00:00,349.1722717285156,2433.14990234375
2017-06-19 00:00:00+00:00,355.7070617675781,2453.4599609375
2017-06-20 00:00:00+00:00,352.64300537109375,2437.030029296875
2017-06-21 00:00:00+00:00,349.36322021484375,2435.610107421875
2017-06-22 00:00:00+00:00,351.3809814453125,2434.5
2017-06-23 00:00:00+00:00,350.09381103515625,2438.300048828125
2017-06-26 00:00:00+00:00,352.64300537109375,2439.070068359375
2017-06-27 00:00:00+00:00,350.51739501953125,2419.3798828125
2017-06-28 00:00:00+00:00,354.4366455078125,2440.68994140625
2017-06-29 00:00:00+00:00,351.4390563964844,2419.699951171875
2017-06-30 00:00:00+00:00,350.74981689453125,2423.409912109375
2017-07-03 00:00:00+00:00,356.07244873046875,2429.010009765625
2017-07-05 00:00:00+00:00,356.031005859375,2432.5400390625
2017-07-06 00:00:00+00:00,353.0583190917969,2409.75
2017-07-07 00:00:00+00:00,359.0284729003906,2425.179931640625
2017-07-10 00:00:00+00:00,362.2336730957031,2427.429931640625
2017-07-11 00:00:00+00:00,358.6382141113281,2425.530029296875
2017-07-12 00:00:00+00:00,361.44488525390625,2443.25
2017-07-13 00:00:00+00:00,363.595458984375,2447.830078125
2017-07-14 00:00:00+00:00,363.97735595703125,2459.27001953125
2017-07-17 00:00:00+00:00,352.59326171875,2459.139892578125
2017-07-18 00:00:00+00:00,354.4615478515625,2460.610107421875
2017-07-19 00:00:00+00:00,354.11279296875,2473.830078125
2017-07-20 00:00:00+00:00,354.7936706542969,2473.449951171875
2017-07-21 00:00:00+00:00,355.9313049316406,2472.5400390625
2017-07-24 00:00:00+00:00,355.6573181152344,2469.909912109375
2017-07-25 00:00:00+00:00,358.1732482910156,2477.1298828125
2017-07-26 00:00:00+00:00,359.30255126953125,2477.830078125
2017-07-27 00:00:00+00:00,353.323974609375,2475.419921875
2017-07-28 00:00:00+00:00,352.0701599121094,2472.10009765625
2017-07-31 00:00:00+00:00,354.1709289550781,2470.300048828125
2017-08-01 00:00:00+00:00,357.03570556640625,2476.35009765625
2017-08-02 00:00:00+00:00,353.357177734375,2477.570068359375
2017-08-03 00:00:00+00:00,353.7391357421875,2472.159912109375
2017-08-04 00:00:00+00:00,354.1543273925781,2476.830078125
2017-08-07 00:00:00+00:00,355.2836608886719,2480.909912109375
2017-08-08 00:00:00+00:00,356.07244873046875,2474.919921875
2017-08-09 00:00:00+00:00,358.1648864746094,2474.02001953125
2017-08-10 00:00:00+00:00,350.9823913574219,2438.2099609375
2017-08-11 00:00:00+00:00,352.2030029296875,2441.320068359375
2017-08-14 00:00:00+00:00,355.44140625,2465.840087890625
2017-08-15 00:00:00+00:00,355.5991516113281,2464.610107421875
2017-08-16 00:00:00+00:00,354.6192321777344,2468.110107421875
2017-08-17 00:00:00+00:00,348.6988525390625,2430.010009765625
2017-08-18 00:00:00+00:00,345.884033203125,2425.550048828125
2017-08-21 00:00:00+00:00,344.9041748046875,2428.3701171875
2017-08-22 00:00:00+00:00,349.88629150390625,2452.510009765625
2017-08-23 00:00:00+00:00,347.1461181640625,2444.0400390625
2017-08-24 00:00:00+00:00,345.37744140625,2438.969970703125
2017-08-25 00:00:00+00:00,345.73455810546875,2443.050048828125
